Date,Open,High,Low,Close,Adj Close,Volume,Return Series
17/05/2016,315.630005,316.649994,311.269989,311.75,311.75,272715,-0.01229289
16/05/2016,317.440002,322.890015,312.950012,315.630005,315.630005,274001,-0.005701855
15/05/2016,321.420013,323.029999,314.369995,317.440002,317.440002,255218,-0.012382586
14/05/2016,319.839996,321.690002,317.76001,321.420013,321.420013,147219,0.004940023
13/05/2016,319.980011,320.540009,317.220001,319.839996,319.839996,165022,-0.000437574
12/05/2016,315.5,328.399994,313.179993,319.980011,319.980011,226243,0.014199718
11/05/2016,315.149994,315.799988,310.73999,315.5,315.5,287583,0.001110601
10/05/2016,317.369995,321.859985,311.940002,315.149994,315.149994,267788,-0.006994993
09/05/2016,325.540009,324.75,311.640015,317.369995,317.369995,258332,-0.025096805
08/05/2016,321.619995,326.779999,316.329987,325.540009,325.540009,258780,0.01218834
07/05/2016,324.920013,325.970001,314.149994,321.619995,321.619995,102136,-0.010156401
06/05/2016,320.209991,329.040009,316.100006,324.920013,324.920013,130528,0.014709166
05/05/2016,311.51001,320.779999,309.98999,320.209991,320.209991,225812,0.027928416
04/05/2016,310.660004,319.579987,308.700012,311.51001,311.51001,236286,0.002736129
03/05/2016,312.410004,313.529999,306.059998,310.660004,310.660004,235527,-0.005601613
02/05/2016,305.980011,314.429993,302.630005,312.410004,312.410004,308764,0.021014422
01/05/2016,313.579987,317.519989,300.230011,305.980011,305.980011,198666,-0.024236164
30/04/2016,309.519989,319.890015,309.170013,313.579987,313.579987,104066,0.013117079
29/04/2016,313.279999,317.920013,307.519989,309.519989,309.519989,169437,-0.012002075
28/04/2016,309.470001,318.880005,305.730011,313.279999,313.279999,235579,0.012311365
27/04/2016,309.100006,317.899994,300.829987,309.470001,309.470001,273043,0.001197007
26/04/2016,322.649994,323.380005,307.720001,309.100006,309.100006,295750,-0.041995934
25/04/2016,336.600006,345.109985,321.390015,322.649994,322.649994,311231,-0.041443885
24/04/2016,331.859985,340.549988,321.950012,336.600006,336.600006,294876,0.014283195
23/04/2016,326.25,332.649994,311.769989,331.859985,331.859985,141302,0.017195356
22/04/2016,319.029999,326.399994,316.839996,326.25,326.25,151159,0.022631104
21/04/2016,319.040009,321.029999,309.049988,319.029999,319.029999,225441,-3.14E-05
20/04/2016,314.190002,319.040009,309.630005,319.040009,319.040009,229221,0.015436541
19/04/2016,308.660004,314.630005,304.950012,314.190002,314.190002,242829,0.017916147
18/04/2016,305.779999,308.970001,301.829987,308.660004,308.660004,259070,0.009418553
17/04/2016,299.890015,307.170013,300.299988,305.779999,305.779999,193368,0.019640481
16/04/2016,303.040009,303.700012,295,299.890015,299.890015,110477,-0.010394647
15/04/2016,305.589996,305.540009,301.339996,303.040009,303.040009,155477,-0.008344471
14/04/2016,301.279999,305.589996,300.390015,305.589996,305.589996,196691,0.014305619
13/04/2016,300.100006,302.170013,299.390015,301.279999,301.279999,184060,0.003931999
12/04/2016,300.75,301.149994,296.359985,300.100006,300.100006,210073,-0.002161244
11/04/2016,297.980011,316.769989,296.410004,300.75,300.75,238826,0.009295889
10/04/2016,300.070007,300.549988,295.670013,297.980011,297.980011,288008,-0.006965028
09/04/2016,296.820007,300.690002,296.970001,300.070007,300.070007,102448,0.010949397
08/04/2016,296.609985,298.470001,294.940002,296.820007,296.820007,150820,0.000708075
07/04/2016,301.200012,302.549988,295.700012,296.609985,296.609985,172279,-0.015239133
06/04/2016,298.679993,301.649994,296.940002,301.200012,301.200012,195066,0.008437187
05/04/2016,294.450012,301.609985,294.720001,298.679993,298.679993,238747,0.014365702
04/04/2016,294.73999,299.48999,279.290009,294.450012,294.450012,241637,-0.000983843
03/04/2016,295.529999,296.48999,292.25,294.73999,294.73999,256890,-0.002673194
02/04/2016,295.920013,296.779999,291.019989,295.529999,295.529999,111966,-0.001317971
01/04/2016,295.649994,297.630005,293.309998,295.920013,295.920013,135258,0.000913306
31/03/2016,291.929993,296.070007,289.040009,295.649994,295.649994,204613,0.012742785
30/03/2016,288.049988,292.450012,284.720001,291.929993,291.929993,247442,0.013469902
29/03/2016,289.570007,293.5,283.440002,288.049988,288.049988,230000,-0.005249228
28/03/2016,295.559998,300.049988,282.839996,289.570007,289.570007,295210,-0.038676031
27/03/2016,295.579987,303.420013,294.769989,301.220001,301.220001,102568,0.019150098
27/03/2016,301.220001,302.890015,294.390015,295.559998,295.559998,170888,-6.76E-05
26/03/2016,294.549988,296.320007,293.209991,295.579987,295.579987,124937,0.003496856
25/03/2016,294.059998,295.820007,292.380005,294.549988,294.549988,109375,0.001666293
24/03/2016,296.519989,296.809998,292.220001,294.059998,294.059998,250112,-0.008296206
23/03/2016,273.470001,296.929993,280.98999,296.519989,296.519989,225367,0.084287081
22/03/2016,286.339996,294.600006,269.299988,273.470001,273.470001,238731,-0.04494655
21/03/2016,286.75,286.920013,282.339996,286.339996,286.339996,217336,-0.001429831
20/03/2016,282.940002,287.920013,282.980011,286.75,286.75,88597,0.013465745
19/03/2016,282.640015,288.029999,279.899994,282.940002,282.940002,77856,0.001061375
18/03/2016,290.339996,290.589996,279.660004,282.640015,282.640015,212320,-0.026520566
17/03/2016,292.079987,296.079987,289.350006,290.339996,290.339996,229620,-0.005957241
16/03/2016,293.380005,296.279999,291.809998,292.079987,292.079987,230232,-0.004431175
15/03/2016,290.559998,298.01001,288.220001,293.380005,293.380005,277566,0.009705421
14/03/2016,291.380005,294.049988,284.700012,290.559998,290.559998,220870,-0.002814218
13/03/2016,288.230011,293.910004,286.160004,291.380005,291.380005,108604,0.010928751
12/03/2016,291.730011,302.890015,283.350006,288.230011,288.230011,231638,-0.011997394
11/03/2016,292.100006,295.880005,290.350006,291.730011,291.730011,242887,-0.001266672
10/03/2016,290.269989,299.890015,288.720001,292.100006,292.100006,211861,0.006304534
09/03/2016,287.700012,295.700012,275.480011,290.269989,290.269989,229738,0.008932836
08/03/2016,290.959991,307.290009,283.75,287.700012,287.700012,280131,-0.011204217
07/03/2016,284.299988,292.339996,280.720001,290.959991,290.959991,276249,0.02342597
06/03/2016,278.679993,288.209991,274.070007,284.299988,284.299988,116660,0.020166482
05/03/2016,286.950012,301.359985,275.01001,278.679993,278.679993,223858,-0.028820417
04/03/2016,296.359985,315.070007,286.170013,286.950012,286.950012,199819,-0.031751834
03/03/2016,302.399994,302.829987,290.850006,296.359985,296.359985,285763,-0.019973575
02/03/2016,302.670013,312.309998,299.079987,302.399994,302.399994,244512,-0.000892123
01/03/2016,313.220001,320.329987,300.980011,302.670013,302.670013,257497,-0.033682357
29/02/2016,312.640015,320.149994,310.329987,313.220001,313.220001,229450,0.001855124
28/02/2016,312.609985,314.73999,304.290009,312.640015,312.640015,102617,9.61E-05
27/02/2016,307.029999,314.179993,308.100006,312.609985,312.609985,134816,0.018174074
26/02/2016,303.390015,310.920013,300.540009,307.029999,307.029999,209192,0.011997705
25/02/2016,295.940002,307.140015,297.48999,303.390015,303.390015,233954,0.025174066
24/02/2016,288.609985,305.420013,288.079987,295.940002,295.940002,237007,0.025397656
23/02/2016,304.369995,327.399994,277.149994,288.609985,288.609985,210477,-0.051779118
22/02/2016,297.570007,331.970001,288.630005,304.369995,304.369995,178975,0.022851725
21/02/2016,308.959991,349.609985,264.48999,297.570007,297.570007,78918,-0.036865563
20/02/2016,296.059998,311.390015,286.75,308.959991,308.959991,99964,0.043572226
19/02/2016,287.980011,297.040009,285.26001,296.059998,296.059998,172961,0.028057458
18/02/2016,292.529999,295.23999,281.559998,287.980011,287.980011,160522,-0.015553919
17/02/2016,285.049988,294.429993,273.48999,292.529999,292.529999,168355,0.02624105
16/02/2016,274.309998,293.709991,261.709991,285.049988,285.049988,192671,0.039152747
15/02/2016,267.040009,276.940002,262.440002,274.309998,274.309998,213525,0.027224344
14/02/2016,268.420013,275.630005,262.929993,267.040009,267.040009,97970,-0.005141211
13/02/2016,259.920013,268.809998,263.559998,268.420013,268.420013,97475,0.032702368
12/02/2016,260.470001,264.670013,255.160004,259.920013,259.920013,151852,-0.002111521
11/02/2016,261.970001,264.059998,256.470001,260.470001,260.470001,186570,-0.005725846
10/02/2016,258.690002,280.299988,254.300003,261.970001,261.970001,217411,0.012679265
09/02/2016,258.019989,261.350006,256.100006,258.690002,258.690002,202902,0.002596748
08/02/2016,260.630005,263.089996,256.799988,258.019989,258.019989,230988,-0.010014258
07/02/2016,259.160004,262.149994,257.809998,260.630005,260.630005,111560,0.005672175
06/02/2016,265.540009,265.589996,257.869995,259.160004,259.160004,99323,-0.02402653
05/02/2016,266.730011,268.890015,262.940002,265.540009,265.540009,155338,-0.004461448
04/02/2016,252.529999,268.670013,251.649994,266.730011,266.730011,166535,0.056230991
03/02/2016,258.320007,260.410004,251.229996,252.529999,252.529999,180867,-0.02241409
02/02/2016,260.100006,261.190002,257.600006,258.320007,258.320007,180137,-0.006843518
01/02/2016,269.549988,271.679993,258.549988,260.100006,260.100006,215716,-0.035058366
31/01/2016,266.980011,270.869995,262.079987,269.549988,269.549988,108230,0.009626103
30/01/2016,266.299988,271.829987,265.140015,266.980011,266.980011,127171,0.002553598
29/01/2016,265.230011,271.029999,255.949997,266.299988,266.299988,199196,0.004034148
28/01/2016,278.609985,287.190002,264.230011,265.230011,265.230011,191806,-0.048024029
27/01/2016,277.059998,279.709991,272.48999,278.609985,278.609985,213270,0.005594409
26/01/2016,276.040009,289.040009,269.100006,277.059998,277.059998,202319,0.003695077
25/01/2016,283.23999,283.859985,272.179993,276.040009,276.040009,236168,-0.025420072
24/01/2016,273.380005,284.529999,271.359985,283.23999,283.23999,110060,0.036066957
23/01/2016,268.799988,281.390015,266.950012,273.380005,273.380005,101391,0.017038754
22/01/2016,288.98999,294.850006,262.440002,268.799988,268.799988,180107,-0.069864018
21/01/2016,289.190002,303.75,284.26001,288.98999,288.98999,203722,-0.000691628
20/01/2016,265.679993,298.820007,263.309998,289.190002,289.190002,209738,0.088489949
19/01/2016,268.589996,274.149994,262.920013,265.679993,265.679993,194379,-0.010834369
18/01/2016,269.269989,271.589996,260.190002,268.589996,268.589996,198416,-0.00252532
17/01/2016,269.899994,273.630005,265.339996,269.269989,269.269989,97807,-0.002334216
16/01/2016,263.420013,272.040009,249.440002,269.899994,269.899994,150287,0.024599426
15/01/2016,298.850006,299.220001,249.919998,263.420013,263.420013,268562,-0.118554433
14/01/2016,300.070007,302.809998,296.609985,298.850006,298.850006,175031,-0.004065721
13/01/2016,310.059998,311.700012,295.149994,300.070007,300.070007,180134,-0.032219542
12/01/2016,309.640015,311.779999,307.619995,310.059998,310.059998,189284,0.001356359
11/01/2016,308.609985,312.519989,306.01001,309.640015,309.640015,216650,0.003337643
10/01/2016,311.160004,312.01001,305.5,308.609985,308.609985,104721,-0.008195202
09/01/2016,313.76001,314.589996,308.559998,311.160004,311.160004,99878,-0.008286607
08/01/2016,313.070007,317.25,307.899994,313.76001,313.76001,136531,0.002203989
07/01/2016,294.730011,314.160004,294.25,313.070007,313.070007,199956,0.062226429
06/01/2016,294.899994,297.380005,290.01001,294.730011,294.730011,181666,-0.000576409
05/01/2016,295.809998,297.380005,292.910004,294.899994,294.899994,145054,-0.003076313
04/01/2016,293.390015,296.809998,292.23999,295.809998,295.809998,175843,0.008248348
03/01/2016,295.690002,295.869995,288.459991,293.390015,293.390015,83727,-0.007778373
02/01/2016,294.089996,295.690002,293.359985,295.690002,295.690002,80670,0.005440532
01/01/2016,292.269989,297.179993,290.309998,294.089996,294.089996,64483,0.006227143
31/12/2015,290.839996,294.609985,285.25,292.269989,292.269989,88226,0.004916769
30/12/2015,291.25,294.940002,282.049988,290.839996,290.839996,121190,-0.001407739
29/12/2015,283.779999,292.119995,282.540009,291.25,291.25,155366,0.026323212
28/12/2015,285.51001,290.579987,279.690002,283.779999,283.779999,103539,-0.006059371
27/12/2015,282.140015,290.079987,279.519989,285.51001,285.51001,66788,0.011944406
26/12/2015,308.040009,309.519989,273.98999,282.140015,282.140015,72847,-0.084079968
25/12/2015,306.320007,308.339996,302.809998,308.040009,308.040009,41255,0.005615049
24/12/2015,299.559998,309.410004,297.809998,306.320007,306.320007,114712,0.022566461
23/12/2015,294,302.549988,286.890015,299.559998,299.559998,151486,0.018911558
22/12/2015,295.170013,297.640015,291.209991,294,294,157019,-0.003963861
21/12/2015,295.619995,301.459991,282.910004,295.170013,295.170013,186097,-0.001522164
20/12/2015,310.190002,310.25,290.420013,295.619995,295.619995,126683,-0.046971233
19/12/2015,311,313.079987,304.269989,310.190002,310.190002,102918,-0.002604495
18/12/2015,302.410004,311.700012,302.25,311,311,208640,0.028405132
17/12/2015,301.559998,307.130005,296.609985,302.410004,302.410004,203213,0.002818696
16/12/2015,308.679993,309.649994,297.100006,301.559998,301.559998,215063,-0.023065943
15/12/2015,291.820007,308.679993,291.940002,308.679993,308.679993,229245,0.057775292
14/12/2015,288.380005,296.309998,283.230011,291.820007,291.820007,214853,0.011928712
13/12/2015,288.100006,291.600006,278.709991,288.380005,288.380005,92921,0.000971881
12/12/2015,296.369995,307.440002,274.320007,288.100006,288.100006,145758,-0.027904272
11/12/2015,275.480011,297.640015,272.399994,296.369995,296.369995,170101,0.075831215
10/12/2015,274.290009,278.420013,271.079987,275.480011,275.480011,195385,0.004338481
09/12/2015,260.279999,281.029999,262.549988,274.290009,274.290009,246859,0.053826687
08/12/2015,261.920013,264.970001,259.209991,260.279999,260.279999,174093,-0.006261507
07/12/2015,258.690002,263.369995,255.690002,261.920013,261.920013,194326,0.01248603
06/12/2015,249.009995,260.619995,245.820007,258.690002,258.690002,97543,0.03887397
05/12/2015,239.860001,259.859985,237.619995,249.009995,249.009995,95757,0.038147227
04/12/2015,240.660004,242.089996,236.960007,239.860001,239.860001,136967,-0.003324204
03/12/2015,237.860001,243.710007,237.990005,240.660004,240.660004,159456,0.011771643
02/12/2015,240.080002,241.419998,231.919998,237.860001,237.860001,176507,-0.009246922
01/12/2015,248.910004,250.75,237.720001,240.080002,240.080002,207321,-0.035474677
30/11/2015,243.619995,271.75,237.179993,248.910004,248.910004,245877,0.021714182
29/11/2015,233.529999,243.639999,233.539993,243.619995,243.619995,71349,0.043206423
28/11/2015,236.039993,236.539993,233.410004,233.529999,233.529999,84044,-0.010633766
27/11/2015,235.050003,243.220001,234.160004,236.039993,236.039993,161967,0.004211827
26/11/2015,216.029999,241.009995,216.039993,235.050003,235.050003,186142,0.088043346
25/11/2015,212.75,221.509995,210.139999,216.029999,216.029999,161481,0.015417152
24/11/2015,213.539993,216.649994,211.990005,212.75,212.75,156178,-0.003699508
23/11/2015,213.119995,224.899994,211.509995,213.539993,213.539993,155436,0.001970711
22/11/2015,212.699997,226.979996,211.979996,213.119995,213.119995,65323,0.001974603
21/11/2015,210.169998,212.770004,210.139999,212.699997,212.699997,99309,0.012037869
20/11/2015,214.639999,215.089996,207.919998,210.169998,210.169998,172927,-0.020825573
19/11/2015,227.339996,233.75,213.729996,214.639999,214.639999,137031,-0.055863452
18/11/2015,220.990005,227.339996,215.820007,227.339996,227.339996,204732,0.02873429
17/11/2015,207.300003,221.199997,216.759995,220.990005,220.990005,166409,0.066039565
16/11/2015,214.550003,220.630005,205.979996,207.300003,207.300003,186218,-0.033791656
15/11/2015,221.850006,221.850006,211.940002,214.550003,214.550003,70785,-0.032905129
14/11/2015,221.75,222.070007,217.889999,221.850006,221.850006,111820,0.000450985
13/11/2015,220.850006,226.389999,217.100006,221.75,221.75,136666,0.004075137
12/11/2015,195.740005,220.850006,199.910004,220.850006,220.850006,171844,0.128282417
11/11/2015,219.479996,222.820007,195.220001,195.740005,195.740005,163952,-0.108164714
10/11/2015,250.580002,249.110001,218.320007,219.479996,219.479996,214347,-0.124112083
09/11/2015,248.869995,252.070007,239.610001,250.580002,250.580002,192296,0.006871085
08/11/2015,256.369995,258.390015,243.789993,248.869995,248.869995,80696,-0.029254594
07/11/2015,249.169998,261.119995,244.940002,256.369995,256.369995,85886,0.028895923
06/11/2015,259.579987,259.660004,222.429993,249.169998,249.169998,126567,-0.040103203
05/11/2015,261.390015,290.880005,101.510002,259.579987,259.579987,208857,-0.006924626
04/11/2015,260.420013,319.459991,238.940002,261.390015,261.390015,418211,0.00372476
03/11/2015,231.509995,269.850006,234.440002,260.420013,260.420013,446934,0.124875896
02/11/2015,210.740005,238.490005,208.309998,231.509995,231.509995,233737,0.098557414
01/11/2015,203.970001,210.740005,203.529999,210.740005,210.740005,99708,0.033191175
31/10/2015,210.490005,215.550003,195.309998,203.970001,203.970001,82887,-0.030975362
30/10/2015,206.050003,217.440002,205.419998,210.490005,210.490005,177552,0.021548177
29/10/2015,197.139999,207.419998,192.190002,206.050003,206.050003,194238,0.045196328
28/10/2015,193.559998,198.050003,192.039993,197.139999,197.139999,186256,0.018495562
27/10/2015,187.089996,193.679993,187.039993,193.559998,193.559998,217615,0.034582298
26/10/2015,187.660004,187.710007,185,187.089996,187.089996,173704,-0.003037451
24/10/2015,182.970001,191.100006,182.970001,187.660004,187.660004,134532,0.025632634
23/10/2015,180.330002,182.970001,180.289993,182.970001,182.970001,83620,0.014639821
22/10/2015,180.100006,180.330002,178.740005,180.330002,180.330002,141083,0.001277046
21/10/2015,174.690002,181.729996,176.570007,180.100006,180.100006,195887,0.030969168
20/10/2015,176.820007,175.360001,173.089996,174.690002,174.690002,149010,-0.012046176
19/10/2015,172.869995,177.259995,171.970001,176.820007,176.820007,145862,0.02284961
18/10/2015,171.669998,172.869995,171.179993,172.869995,172.869995,162544,0.006990138
17/10/2015,174.380005,177.809998,171.169998,171.669998,171.669998,245719,-0.015540813
16/10/2015,169.460007,175.169998,170.050003,174.380005,174.380005,299179,0.029033387
15/10/2015,165.25,173.419998,164.740005,169.460007,169.460007,181868,0.025476593
14/10/2015,165.800003,166.080002,165.25,165.25,165.25,147268,-0.003317268
13/10/2015,163.059998,166.190002,162.940002,165.800003,165.800003,177331,0.016803661
12/10/2015,161.320007,164.850006,161.110001,163.059998,163.059998,181422,0.010785959
11/10/2015,161.559998,162.630005,161.320007,161.320007,161.320007,158539,-0.001485461
10/10/2015,159.940002,162.029999,159.679993,161.559998,161.559998,59141,0.010128773
09/10/2015,158.979996,159.979996,158.490005,159.940002,159.940002,74384,0.006038533
08/10/2015,157.690002,159.130005,157.630005,158.979996,158.979996,129486,0.008180569
07/10/2015,158.580002,161.929993,157.350006,157.690002,157.690002,141697,-0.005612309
06/10/2015,160.600006,161.020004,157.789993,158.580002,158.580002,145899,-0.012577858
05/10/2015,156.320007,161.210007,155.919998,160.600006,160.600006,289954,0.027379726
04/10/2015,155.75,156.550003,154.740005,156.320007,156.320007,246526,0.003659756
03/10/2015,156.149994,156.380005,155.130005,155.75,155.75,159699,-0.002561601
02/10/2015,154.559998,156.449997,154.550003,156.149994,156.149994,198384,0.010287241
01/10/2015,155.479996,157.210007,154.410004,154.559998,154.559998,169077,-0.005917147
30/09/2015,154.410004,155.990005,153.779999,155.479996,155.479996,284406,0.006929551
29/09/2015,154.360001,155.229996,153.550003,154.410004,154.410004,383871,0.000323938
28/09/2015,156.240005,157.389999,154.330002,154.360001,154.360001,178266,-0.012032795
27/09/2015,154.369995,156.330002,148.809998,156.240005,156.240005,220358,0.012113818
26/09/2015,154.330002,154.369995,153.949997,154.369995,154.369995,57031,0.00025914
25/09/2015,154.929993,155.020004,153.710007,154.330002,154.330002,78762,-0.003872659
24/09/2015,152.669998,156.100006,151.270004,154.929993,154.929993,121051,0.014803138
23/09/2015,149.600006,154.949997,148.619995,152.669998,152.669998,148894,0.020521336
22/09/2015,150.419998,151.190002,149.080002,149.600006,149.600006,131475,-0.00545135
21/09/2015,147.229996,151.339996,146.070007,150.419998,150.419998,134185,0.021666794
20/09/2015,151.100006,150.800003,147.139999,147.229996,147.229996,175115,-0.025612243
19/09/2015,151.539993,152.009995,150.889999,151.100006,151.100006,78493,-0.002903438
18/09/2015,151.630005,152.210007,150.809998,151.539993,151.539993,90572,-0.000593629
17/09/2015,151.449997,152.350006,150.330002,151.630005,151.630005,197543,0.001188564
16/09/2015,148.110001,152.550003,147.830002,151.449997,151.449997,184119,0.02255078
15/09/2015,149.740005,151.589996,147.529999,148.110001,148.110001,157783,-0.010885561
14/09/2015,151.080002,151.580002,149.729996,149.740005,149.740005,163878,-0.008869453
13/09/2015,154.649994,155.009995,150.479996,151.080002,151.080002,165489,-0.023084333
12/09/2015,154.600006,154.660004,151.520004,154.649994,154.649994,93176,0.000323338
11/09/2015,156.949997,159.860001,153.119995,154.600006,154.600006,91110,-0.014972864
10/09/2015,155.600006,157.600006,155.729996,156.949997,156.949997,116776,0.008676034
09/09/2015,157.339996,157.419998,154.75,155.600006,155.600006,188166,-0.01105879
08/09/2015,159.210007,159.369995,156.320007,157.339996,157.339996,163854,-0.011745562
07/09/2015,156.729996,160.979996,156.460007,159.210007,159.210007,152400,0.015823461
06/09/2015,160.490005,161.190002,156.289993,156.729996,156.729996,143128,-0.023428306
05/09/2015,154.759995,161.009995,156.529999,160.490005,160.490005,93095,0.037025137
04/09/2015,150.669998,154.800003,152.419998,154.759995,154.759995,67688,0.027145398
03/09/2015,150.279999,150.669998,149.910004,150.669998,150.669998,150115,0.002595149
02/09/2015,150.100006,150.279999,149.899994,150.279999,150.279999,152156,0.001199154
01/09/2015,148.419998,150.119995,147.449997,150.100006,150.100006,154362,0.011319283
31/08/2015,150.339996,151.660004,148.020004,148.419998,148.419998,167464,-0.012771039
30/08/2015,147.880005,151.520004,147.529999,150.339996,150.339996,91079,0.016635048
29/08/2015,149.169998,151.910004,147.789993,147.880005,147.880005,54273,-0.008647805
28/08/2015,151.710007,151.800003,148.270004,149.169998,149.169998,102522,-0.016742528
27/08/2015,143.600006,153.080002,141.169998,151.710007,151.710007,186722,0.056476328
26/08/2015,144.259995,146.479996,143.070007,143.600006,143.600006,160139,-0.004574997
25/08/2015,142.550003,147.039993,142.220001,144.259995,144.259995,202628,0.011995735
24/08/2015,136.630005,144.259995,132.529999,142.550003,142.550003,127601,0.043328682
23/08/2015,145.970001,147.339996,135.570007,136.630005,136.630005,244914,-0.063985723
22/08/2015,147.270004,148.509995,145.970001,145.970001,145.970001,74170,-0.008827344
21/08/2015,148.979996,149.960007,142.270004,147.270004,147.270004,94267,-0.011477997
20/08/2015,151.009995,171.740005,148.839996,148.979996,148.979996,143390,-0.013442812
19/08/2015,149.710007,152.059998,147.600006,151.009995,151.009995,123493,0.008683374
18/08/2015,160.929993,161.009995,137.699997,149.710007,149.710007,177612,-0.06971967
17/08/2015,167.149994,166.679993,160.520004,160.929993,160.929993,191646,-0.037212092
16/08/2015,165.759995,170.690002,164.710007,167.149994,167.149994,149207,0.008385612
15/08/2015,170.800003,170.839996,164.800003,165.759995,165.759995,86249,-0.029508243
14/08/2015,170.520004,171.539993,170.610001,170.800003,170.800003,55821,0.00164203
13/08/2015,170.479996,171.559998,169.389999,170.520004,170.520004,108140,0.000234679
12/08/2015,173.110001,175.399994,145.190002,170.479996,170.479996,171180,-0.015192681
11/08/2015,173.889999,174.399994,171.970001,173.110001,173.110001,116764,-0.004485583
10/08/2015,168.020004,173.889999,169.740005,173.889999,173.889999,131697,0.034936287
09/08/2015,171.479996,172.979996,167.669998,168.020004,168.020004,171901,-0.020177234
08/08/2015,175.360001,180.050003,166.190002,171.479996,171.479996,94063,-0.022125941
07/08/2015,179.369995,180.619995,175.360001,175.360001,175.360001,133753,-0.022355991
06/08/2015,179.350006,181.210007,177.690002,179.369995,179.369995,115865,0.000111452
05/08/2015,181.550003,185.119995,178.610001,179.350006,179.350006,127391,-0.012117857
04/08/2015,183.25,183.410004,181.529999,181.550003,181.550003,142466,-0.009276928
03/08/2015,180.580002,183.660004,180.860001,183.25,183.25,189083,0.014785679
02/08/2015,181.179993,182.630005,178.580002,180.580002,180.580002,177429,-0.003311574
01/08/2015,181.699997,181.75,180.100006,181.179993,181.179993,70730,-0.002861882
31/07/2015,183.130005,186.440002,181.600006,181.699997,181.699997,77267,-0.007808704
30/07/2015,184.220001,185.740005,182.309998,183.130005,183.130005,182545,-0.005916817
29/07/2015,186.809998,187.5,183.740005,184.220001,184.220001,135421,-0.013864338
28/07/2015,189.910004,190.149994,186.130005,186.809998,186.809998,158575,-0.016323553
27/07/2015,189.720001,190.710007,188.229996,189.910004,189.910004,147692,0.001001492
26/07/2015,189.320007,189.970001,186.039993,189.720001,189.720001,132387,0.002112793
25/07/2015,186.449997,189.75,185.600006,189.320007,189.320007,69873,0.015392921
24/07/2015,186.600006,188.229996,185.690002,186.449997,186.449997,64427,-0.000803907
23/07/2015,178.419998,187.479996,178,186.600006,186.600006,140251,0.045846924
22/07/2015,177.639999,179.059998,177.389999,178.419998,178.419998,136346,0.004390897
21/07/2015,179.399994,179.490005,176.839996,177.639999,177.639999,117731,-0.009810452
20/07/2015,178.360001,180.649994,178.380005,179.399994,179.399994,160449,0.005830865
19/07/2015,176.610001,178.899994,176.199997,178.360001,178.360001,151744,0.009908839
18/07/2015,177.360001,178.350006,176.600006,176.610001,176.610001,61292,-0.004228687
17/07/2015,179.850006,181.160004,177.220001,177.360001,177.360001,77279,-0.013844898
16/07/2015,179.210007,180.220001,174.479996,179.850006,179.850006,106323,0.003571224
15/07/2015,182.5,186.740005,176.419998,179.210007,179.210007,146805,-0.018027359
14/07/2015,184.589996,187.979996,182.5,182.5,182.5,123259,-0.011322369
13/07/2015,188.169998,191.210007,184.529999,184.589996,184.589996,131779,-0.01902536
12/07/2015,199.899994,200.309998,181.130005,188.169998,188.169998,181387,-0.058679321
11/07/2015,190,203.029999,190.270004,199.899994,199.899994,85685,0.052105232
10/07/2015,183.350006,192.770004,183.240005,190,190,100960,0.036269396
09/07/2015,176,190.199997,175.210007,183.350006,183.350006,138339,0.041761398
08/07/2015,174.880005,177.070007,174.550003,176,176,117431,0.006404363
07/07/2015,171.830002,178.360001,171.940002,174.880005,174.880005,113451,0.017750119
06/07/2015,173.809998,176.020004,171.690002,171.830002,171.830002,148578,-0.011391727
05/07/2015,183.630005,186.509995,173.600006,173.809998,173.809998,142550,-0.053477137
04/07/2015,166.110001,183.630005,165.490005,183.630005,183.630005,109713,0.105472301
03/07/2015,164.710007,166.110001,163.449997,166.110001,166.110001,65053,0.008499751
02/07/2015,163.570007,165.320007,162.229996,164.710007,164.710007,105530,0.006969493
01/07/2015,165.389999,166.449997,162.809998,163.570007,163.570007,124651,-0.011004245
30/06/2015,166.350006,168.699997,163.649994,165.389999,165.389999,148490,-0.005771007
29/06/2015,162.880005,170.839996,163.449997,166.350006,166.350006,159852,0.021304033
28/06/2015,158.309998,163.630005,158.490005,162.880005,162.880005,160437,0.028867457
27/06/2015,159.770004,159.669998,156.289993,158.309998,158.309998,77927,-0.009138173
26/06/2015,154.220001,159.770004,154.210007,159.770004,159.770004,64917,0.035987569
25/06/2015,153.860001,154.449997,149.070007,154.220001,154.220001,151147,0.002339789
24/06/2015,153.759995,156.320007,153.089996,153.860001,153.860001,132303,0.000650403
23/06/2015,158.179993,157.380005,153.130005,153.759995,153.759995,117532,-0.027942839
22/06/2015,155.910004,158.25,154.449997,158.179993,158.179993,157833,0.014559611
21/06/2015,153.910004,156.259995,154.020004,155.910004,155.910004,115620,0.012994607
20/06/2015,154.710007,155.070007,152.600006,153.910004,153.910004,70859,-0.005170984
19/06/2015,154.619995,155.75,152.119995,154.710007,154.710007,63862,0.00058215
18/06/2015,157.520004,158.309998,153.910004,154.619995,154.619995,96099,-0.018410417
17/06/2015,158.570007,159.710007,155.089996,157.520004,157.520004,138993,-0.0066217
16/06/2015,159.339996,164.850006,156.809998,158.570007,158.570007,150533,-0.004832365
15/06/2015,152.100006,160.589996,151.770004,159.339996,159.339996,158505,0.047600195
14/06/2015,150.080002,154.669998,150.130005,152.100006,152.100006,154106,0.013459515
